Surrogate model,dataset,Surrogate modeling method,accuracy,robustness,time
BF27_4RBF_quintic,BF27_4,RBF_quintic,-2.918268721,0.859058144,13.96970001
BF27_5RBF_quintic,BF27_5,RBF_quintic,-2.52112583,0.859058144,16.19929999
BF27_6RBF_quintic,BF27_6,RBF_quintic,-3.157549865,0.859058144,26.95799999
BF27_7RBF_quintic,BF27_7,RBF_quintic,-2.916211345,0.859058144,25.40570001
BF27_8RBF_quintic,BF27_8,RBF_quintic,-2.788915927,0.859058144,26.59069998
BF27_9RBF_quintic,BF27_9,RBF_quintic,-2.235420777,0.859058144,31.53199999
BF27_10RBF_quintic,BF27_10,RBF_quintic,-2.03655436,0.859058144,60.10379999
BF28_1RBF_quintic,BF28_1,RBF_quintic,-1.395531396,0.859058144,82.4236
BF28_2RBF_quintic,BF28_2,RBF_quintic,-3.240890141,0.859058144,26.18159998
BF28_3RBF_quintic,BF28_3,RBF_quintic,-1.786091939,0.859058144,28.35980001
BF28_4RBF_quintic,BF28_4,RBF_quintic,-1.644184364,0.859058144,49.91619999
BF28_5RBF_quintic,BF28_5,RBF_quintic,-0.885218605,0.859058144,151.1261
BF28_6RBF_quintic,BF28_6,RBF_quintic,-1.261152318,0.859058144,74.02520004
BF28_7RBF_quintic,BF28_7,RBF_quintic,-1.291132195,0.859058144,94.95999997
BF28_8RBF_quintic,BF28_8,RBF_quintic,-1.092207334,0.859058144,109.4689
BF28_9RBF_quintic,BF28_9,RBF_quintic,-1.116732295,0.859058144,137.819
BF28_10RBF_quintic,BF28_10,RBF_quintic,-1.435504919,0.859058144,161.8384
BF29_1RBF_quintic,BF29_1,RBF_quintic,-5.096578429,0.859058144,29.83110002
BF29_2RBF_quintic,BF29_2,RBF_quintic,-1.295054479,0.859058144,137.1955
BF29_3RBF_quintic,BF29_3,RBF_quintic,-1.548669588,0.859058144,181.9236
BF29_4RBF_quintic,BF29_4,RBF_quintic,-0.890347532,0.859058144,111.6861
BF29_5RBF_quintic,BF29_5,RBF_quintic,-1.178738961,0.859058144,472.1148
BF29_6RBF_quintic,BF29_6,RBF_quintic,-0.808156522,0.859058144,227.5465
BF29_7RBF_quintic,BF29_7,RBF_quintic,-0.873449942,0.859058144,453.5012
BF29_8RBF_quintic,BF29_8,RBF_quintic,-0.594983163,0.859058144,566.5996
BF29_9RBF_quintic,BF29_9,RBF_quintic,-1.166067452,0.859058144,680.822
BF29_10RBF_quintic,BF29_10,RBF_quintic,-0.807914071,0.859058144,727.1531
BF30_1RBF_quintic,BF30_1,RBF_quintic,-1151.825326,0.859058144,0.660399994
BF30_2RBF_quintic,BF30_2,RBF_quintic,-20.24243317,0.859058144,1.066299999
BF30_3RBF_quintic,BF30_3,RBF_quintic,-44.24017091,0.859058144,2.413499984
BF30_4RBF_quintic,BF30_4,RBF_quintic,-28.26395013,0.859058144,7.567799985
BF30_5RBF_quintic,BF30_5,RBF_quintic,-37.45257238,0.859058144,8.127599998
BF30_6RBF_quintic,BF30_6,RBF_quintic,-1.648773332,0.859058144,12.49639997
BF30_7RBF_quintic,BF30_7,RBF_quintic,-12.30757296,0.859058144,12.98890002
BF30_8RBF_quintic,BF30_8,RBF_quintic,-5.44657228,0.859058144,14.0937
BF30_9RBF_quintic,BF30_9,RBF_quintic,-2.411109902,0.859058144,21.35350001
BF30_10RBF_quintic,BF30_10,RBF_quintic,-5.201877014,0.859058144,12.31360003
BF31_1RBF_quintic,BF31_1,RBF_quintic,0.999999843,0.859058144,0.483800017
BF31_2RBF_quintic,BF31_2,RBF_quintic,0.999999957,0.859058144,1.564699996
BF31_3RBF_quintic,BF31_3,RBF_quintic,0.999999963,0.859058144,1.950400008
BF31_4RBF_quintic,BF31_4,RBF_quintic,0.999999967,0.859058144,7.809600022
BF31_5RBF_quintic,BF31_5,RBF_quintic,0.999999969,0.859058144,10.57799999
BF31_6RBF_quintic,BF31_6,RBF_quintic,0.999999931,0.859058144,21.18339998
BF31_7RBF_quintic,BF31_7,RBF_quintic,0.999999986,0.859058144,9.278800004
BF31_8RBF_quintic,BF31_8,RBF_quintic,0.999999795,0.859058144,11.76830001
BF31_9RBF_quintic,BF31_9,RBF_quintic,0.999999983,0.859058144,42.25499996
BF31_10RBF_quintic,BF31_10,RBF_quintic,0.999999975,0.859058144,14.07299998
BF32_1RBF_quintic,BF32_1,RBF_quintic,0.999999987,0.859058144,0.446399994
BF32_2RBF_quintic,BF32_2,RBF_quintic,0.999999996,0.859058144,1.606400008
BF32_3RBF_quintic,BF32_3,RBF_quintic,0.999999977,0.859058144,1.938999994
BF32_4RBF_quintic,BF32_4,RBF_quintic,0.999999984,0.859058144,6.194599991
BF32_5RBF_quintic,BF32_5,RBF_quintic,0.999999989,0.859058144,9.962499986
BF32_6RBF_quintic,BF32_6,RBF_quintic,0.999999994,0.859058144,18.07670001
BF32_7RBF_quintic,BF32_7,RBF_quintic,0.999999997,0.859058144,10.5589
BF32_8RBF_quintic,BF32_8,RBF_quintic,0.999999993,0.859058144,12.03330001
BF32_9RBF_quintic,BF32_9,RBF_quintic,0.999999987,0.859058144,10.12200001
BF32_10RBF_quintic,BF32_10,RBF_quintic,0.999999991,0.859058144,14.42389999
BF33_1RBF_quintic,BF33_1,RBF_quintic,0.999999812,0.859058144,0.988200001
BF33_2RBF_quintic,BF33_2,RBF_quintic,0.999999993,0.859058144,1.799599981
BF33_3RBF_quintic,BF33_3,RBF_quintic,0.999999986,0.859058144,1.957799992
BF33_4RBF_quintic,BF33_4,RBF_quintic,0.999999991,0.859058144,7.249899994
BF33_5RBF_quintic,BF33_5,RBF_quintic,0.999999975,0.859058144,10.23819999
BF33_6RBF_quintic,BF33_6,RBF_quintic,0.999999983,0.859058144,21.74949998
BF33_7RBF_quintic,BF33_7,RBF_quintic,0.999999993,0.859058144,13.4424
BF33_8RBF_quintic,BF33_8,RBF_quintic,0.999999996,0.859058144,33.02119997
BF33_9RBF_quintic,BF33_9,RBF_quintic,0.999999975,0.859058144,56.98429995
BF33_10RBF_quintic,BF33_10,RBF_quintic,0.999999991,0.859058144,11.84910002
BF34_1RBF_quintic,BF34_1,RBF_quintic,-0.607121714,0.859058144,0.854600003
BF34_2RBF_quintic,BF34_2,RBF_quintic,0.84265208,0.859058144,1.898700022
BF34_3RBF_quintic,BF34_3,RBF_quintic,0.982401537,0.859058144,2.199900031
BF34_4RBF_quintic,BF34_4,RBF_quintic,0.998922695,0.859058144,8.941800013
BF34_5RBF_quintic,BF34_5,RBF_quintic,0.997806493,0.859058144,7.915299982
BF34_6RBF_quintic,BF34_6,RBF_quintic,0.99969521,0.859058144,11.80849998
BF34_7RBF_quintic,BF34_7,RBF_quintic,0.998889525,0.859058144,8.460100042
BF34_8RBF_quintic,BF34_8,RBF_quintic,0.999964424,0.859058144,10.76459997
BF34_9RBF_quintic,BF34_9,RBF_quintic,0.997985653,0.859058144,9.773900005
BF34_10RBF_quintic,BF34_10,RBF_quintic,0.999958108,0.859058144,20.45180004
BF35_1RBF_quintic,BF35_1,RBF_quintic,1,0.859058144,11.7882
BF35_2RBF_quintic,BF35_2,RBF_quintic,1,0.859058144,19.12540004
BF35_3RBF_quintic,BF35_3,RBF_quintic,1,0.859058144,40.996
BF35_4RBF_quintic,BF35_4,RBF_quintic,1,0.859058144,19.47140002
BF35_5RBF_quintic,BF35_5,RBF_quintic,1,0.859058144,29.32940001
BF35_6RBF_quintic,BF35_6,RBF_quintic,1,0.859058144,219.5051
BF35_7RBF_quintic,BF35_7,RBF_quintic,1,0.859058144,35.72420002
BF35_8RBF_quintic,BF35_8,RBF_quintic,1,0.859058144,72.08249999
BF35_9RBF_quintic,BF35_9,RBF_quintic,1,0.859058144,380.5323
BF35_10RBF_quintic,BF35_10,RBF_quintic,1,0.859058144,64.41899999
BF36_1RBF_quintic,BF36_1,RBF_quintic,1,0.859058144,40.93200003
BF36_2RBF_quintic,BF36_2,RBF_quintic,1,0.859058144,24.9799
BF36_3RBF_quintic,BF36_3,RBF_quintic,1,0.859058144,37.50210001
BF36_4RBF_quintic,BF36_4,RBF_quintic,1,0.859058144,58.12670002
BF36_5RBF_quintic,BF36_5,RBF_quintic,1,0.859058144,84.40300002
BF36_6RBF_quintic,BF36_6,RBF_quintic,1,0.859058144,113.6539
BF36_7RBF_quintic,BF36_7,RBF_quintic,1,0.859058144,152.8481
BF36_8RBF_quintic,BF36_8,RBF_quintic,1,0.859058144,160.937
BF36_9RBF_quintic,BF36_9,RBF_quintic,1,0.859058144,229.3991
BF36_10RBF_quintic,BF36_10,RBF_quintic,1,0.859058144,278.5576
BF37_1RBF_quintic,BF37_1,RBF_quintic,1,0.859058144,20.60719997
BF37_2RBF_quintic,BF37_2,RBF_quintic,1,0.859058144,11.63890002
BF37_3RBF_quintic,BF37_3,RBF_quintic,1,0.859058144,14.21890002
BF37_4RBF_quintic,BF37_4,RBF_quintic,1,0.859058144,19.7302
BF37_5RBF_quintic,BF37_5,RBF_quintic,1,0.859058144,28.75129999
BF37_6RBF_quintic,BF37_6,RBF_quintic,1,0.859058144,44.6351
BF37_7RBF_quintic,BF37_7,RBF_quintic,1,0.859058144,85.40749997
BF37_8RBF_quintic,BF37_8,RBF_quintic,1,0.859058144,44.00889999
BF37_9RBF_quintic,BF37_9,RBF_quintic,1,0.859058144,50.34049999
BF37_10RBF_quintic,BF37_10,RBF_quintic,1,0.859058144,56.78709999
BF38_1RBF_quintic,BF38_1,RBF_quintic,1,0.859058144,19.59120001
BF38_2RBF_quintic,BF38_2,RBF_quintic,1,0.859058144,24.19179998
BF38_3RBF_quintic,BF38_3,RBF_quintic,1,0.859058144,39.57589999
BF38_4RBF_quintic,BF38_4,RBF_quintic,1,0.859058144,66.5215
BF38_5RBF_quintic,BF38_5,RBF_quintic,1,0.859058144,72.44030001
BF38_6RBF_quintic,BF38_6,RBF_quintic,1,0.859058144,150.9241
BF38_7RBF_quintic,BF38_7,RBF_quintic,1,0.859058144,130.3922
BF38_8RBF_quintic,BF38_8,RBF_quintic,1,0.859058144,478.0153
BF38_9RBF_quintic,BF38_9,RBF_quintic,1,0.859058144,585.3151
BF38_10RBF_quintic,BF38_10,RBF_quintic,1,0.859058144,513.8483
BF39_1RBF_quintic,BF39_1,RBF_quintic,1,0.859058144,1.114500017
BF39_2RBF_quintic,BF39_2,RBF_quintic,1,0.859058144,0.956900039
BF39_3RBF_quintic,BF39_3,RBF_quintic,1,0.859058144,1.457100007
BF39_4RBF_quintic,BF39_4,RBF_quintic,1,0.859058144,15.91750004
BF39_5RBF_quintic,BF39_5,RBF_quintic,1,0.859058144,65.38340001
BF39_6RBF_quintic,BF39_6,RBF_quintic,1,0.859058144,128.9537
BF39_7RBF_quintic,BF39_7,RBF_quintic,1,0.859058144,131.474
